"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Pricing","Sub_Title","Description","Summary","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Price","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","Menu_Link","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Reserve_a_table","Image_URL","Favicon","Review_URL","Facebook_URL","Linkedin_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Accessibility","Amenities","Service_options","Payments","Offerings","Crowd","Planning","From_the_business","Recycling"
"1536","club in mumbai","Club Iguana  Andheri","2nd Floor  Link Plaza Commercial Complex  Gopi Chamber  Road  opposite Kalyan Jewellers  Andheri West  Mumbai  Maharashtra 400053","2nd Floor  Link Plaza Commercial Complex","Mumbai","400053","Gopi Chamber","Maharashtra","IN","Asia/Calcutta","₹2,000+","क्लब इगुआना, अंधेरी"," "," ","08828828341","088288 28341"," "," ",,,"Night club"," ","Yes","77","3.7"," ","open"," ",,,,,,,,"Lat 19.139503299999998","Lng 72.8320232","19.139503299999998,72.8320232","7JFJ4RQJ+RR2","ChIJH5_T9Ka35zsRrIF88xRlzXc"," ","https://www.google.com/maps/place/?q=place_id:ChIJH5_T9Ka35zsRrIF88xRlzXc","8632667201397883308","https://www.google.com/search?kgmid=/g/11td272y2v","/g/11td272y2v"," ","https://lh5.googleusercontent.com/p/AF1QipMAipvXfr3iaViv2m14EPXZn3MBHaeI1GaBgWK8"," ","https://search.google.com/local/reviews?placeid=ChIJH5_T9Ka35zsRrIF88xRlzXc&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcI8wQoEQ","Wheelchair-accessible toilet","Restroom","Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Spirits | Wine","Groups","Accepts reservations",,
"1537","club in mumbai","Reliance sports club","2R98+9WC  Koliwada  Worli  Mumbai  Maharashtra 400030","2R98+9WC","Mumbai","400030","Mumbai  Maharashtra 400030","Maharashtra","IN","Asia/Calcutta"," ","रिलायन्स स्पोर्ट्स क्लब"," "," "," ",," "," ",,,"Sports club"," ","No","13","4.6"," ","open"," ",,,,,,,,"Lat 19.0184493","Lng 72.8172678","19.0184493,72.8172678","7JFJ2R98+9WC","ChIJb0FaUoTP5zsRQfPGbl2IEL0"," ","https://www.google.com/maps/place/?q=place_id:ChIJb0FaUoTP5zsRQfPGbl2IEL0","13623538807667618625","https://www.google.com/search?kgmid=/g/11gtz5hg8p","/g/11gtz5hg8p"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC41unZQg"," ","https://search.google.com/local/reviews?placeid=ChIJb0FaUoTP5zsRQfPGbl2IEL0&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcImAUoEg",,,,,,,,,
"1538","club in mumbai","Asilo","Level 37  462  Senapati Bapat Marg  Lower Parel  Mumbai  Maharashtra 400013","Level 37","Mumbai","400013","462  Senapati Bapat Marg","Maharashtra","IN","Asia/Calcutta","₹2,000+","असिलो","Plush, open air lounge on a hotel rooftop specialising in grilled food and cocktails.","Swanky rooftop hotel grill restaurant"," ",,,"marketing@jsmcorp.in","https://www.jsmcorp.in/brand/?gid=21","jsmcorp.in","Lounge","Restaurant","No","1359","4.3","Swanky rooftop hotel grill restaurant","open","Wednesday, 4 pm-1:30 am; Thursday, 4 pm-1:30 am; Friday, 4 pm-1:30 am; Saturday, 4 pm-1:30 am; Sunday, 4 pm-1:30 am; Monday, 4 pm-1:30 am; Tuesday, 4 pm-1:30 am; ","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","Lat 18.993916499999997","Lng 72.82478669999999","18.993916499999997,72.82478669999999","7JCJXRVF+HW7","ChIJY4mQdozO5zsRddjplFKhN_g","https://www.eazydiner.com/mumbai/asilo-the-st-regis-lower-parel-223911","https://www.google.com/maps/place/?q=place_id:ChIJY4mQdozO5zsRddjplFKhN_g","17885941821182957685","https://www.google.com/search?kgmid=/g/1z44yr475","/g/1z44yr475","https://www.google.com/maps/reserve/v/dine/c/AaVqc85XLeU?source=pa&opi=79508299&hl=en-IN&gei=8tSAaO6pEd-6seMPuM-G8A4","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICE8cipQg","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.jsmcorp.in/brand/?gid=21&size=48","https://search.google.com/local/reviews?placeid=ChIJY4mQdozO5zsRddjplFKhN_g&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," ","https://www.linkedin.com/company/jsmcorp/mycompany/"," ",,,"Hard Rock International (HRI) is one of the most globally recognized companies with venues in over 70 countries spanning 290 locations that include",,"0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcIsgUoEw","Wheelchair-accessible car park | Wheelchair-accessible toilet","Restroom","Outdoor seating | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Wine | Cuisine","Groups | Tourists","Reservations required | Accepts reservations",,
"1539","club in mumbai","Good Times Bar","Chhatrapati Shivaji Maharaj International Airport Mumbai  T1  Departure  Navpada  Vile Parle East  Vile Parle  Mumbai  Maharashtra 400047","Chhatrapati Shivaji Maharaj International Airport Mumbai","Mumbai","400047","T1","Maharashtra","IN","Asia/Calcutta","₹1,000–1,200","गुड टाइम्स बार"," "," "," ",," "," ",,,"Lounge"," ","Yes","387","4"," ","open","Wednesday, 5:30 am-12 am; Thursday, 5:30 am-12 am; Friday, 5:30 am-12 am; Saturday, 5:30 am-12 am; Sunday, 5:30 am-12 am; Monday, 5:30 am-12 am; Tuesday, 5:30 am-12 am; ","5:30 am-12 am","5:30 am-12 am","5:30 am-12 am","5:30 am-12 am","5:30 am-12 am","5:30 am-12 am","5:30 am-12 am","Lat 19.093140299999998","Lng 72.8567534","19.093140299999998,72.8567534","7JFJ3VV4+7P2","ChIJpz0FPVLI5zsRap3slpCQ5so"," ","https://www.google.com/maps/place/?q=place_id:ChIJpz0FPVLI5zsRap3slpCQ5so","14620532190986673514","https://www.google.com/search?kgmid=/g/11g027m75n","/g/11g027m75n"," ","https://lh5.googleusercontent.com/p/CIABIhAe20brWR82QbMtO5Me9DK4"," ","https://search.google.com/local/reviews?placeid=ChIJpz0FPVLI5zsRap3slpCQ5so&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcI5gUoFA","Wheelchair-accessible toilet","Restroom","Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Food | Food at bar | Spirits | Wine","Groups | Tourists",,,
"1540","club in mumbai","Club Alibii","Ground Floor  Mon Repos  41/44  Minoo Desai Marg  Apollo Bandar  Colaba  Mumbai  Maharashtra 400005","Ground Floor","Mumbai","400005","Mon Repos","Maharashtra","IN","Asia/Calcutta"," ","क्लब अलिबी"," "," "," ",," "," ",,,"Night club","Live music venue","No","59","4"," ","open"," ",,,,,,,,"Lat 18.917000299999998","Lng 72.8305215","18.917000299999998,72.8305215","7JCJWR8J+R62","ChIJTzJDq7_R5zsRLT9fosUEIdc"," ","https://www.google.com/maps/place/?q=place_id:ChIJTzJDq7_R5zsRLT9fosUEIdc","15501676639265177389","https://www.google.com/search?kgmid=/g/1pty730k1","/g/1pty730k1"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDcr4ub4AE"," ","https://search.google.com/local/reviews?placeid=ChIJTzJDq7_R5zsRLT9fosUEIdc&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcIjwYoFQ",,,,,,,,,
"1541","club in mumbai","Baroke - A Listening Bar","1st Floor  96/98  Krishna Palace Hotel  Naushir Bharucha Marg  Nana Chowk  Mumbai  Maharashtra 400007","1st Floor  96/98","Mumbai","400007","Krishna Palace Hotel","Maharashtra","IN","Asia/Calcutta"," "," "," "," "," ",,,,"https://www.baroke.in/","baroke.in","Lounge"," ","Yes","4","5"," ","open","Wednesday, 6 pm-1 am; Thursday, 6 pm-1 am; Friday, 6 pm-1 am; Saturday, 6 pm-1 am; Sunday, 6 pm-1 am; Monday, 6 pm-1 am; Tuesday, 6 pm-1 am; ","6 pm-1 am","6 pm-1 am","6 pm-1 am","6 pm-1 am","6 pm-1 am","6 pm-1 am","6 pm-1 am","Lat 18.962619099999998","Lng 72.8142094","18.962619099999998,72.8142094","7JCJXR77+2MW","ChIJp7pXFg3O5zsRItMAADjfxuc","https://www.swiggy.com/restaurants/baroke-a-listening-bar-grant-road-koramangala-mumbai-1140629/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJp7pXFg3O5zsRItMAADjfxuc","16701281699761279778","https://www.google.com/search?kgmid=/g/11s78chq7c","/g/11s78chq7c","https://www.google.com/maps/reserve/v/dine/c/L0clhp6zvfU?source=pa&opi=79508299&hl=en-IN&gei=8tSAaO6pEd-6seMPuM-G8A4","https://lh5.googleusercontent.com/p/AF1QipPQThjf63JP5amP9oNmYGpP80lE87k08e_qaF8Q","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.baroke.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJp7pXFg3O5zsRItMAADjfxuc&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcIqgYoFg","Assisted listening devices | Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating","Restroom","Delivery | Dine-in","Credit cards | Debit cards","Alcohol | Food","Groups | LGBTQ+ friendly",,,
"1542","club in mumbai","Hawaiian Shack","Plot No: 339  16th Rd  Bandra West  Mumbai  Maharashtra 400050","Plot No: 339","Mumbai","400050","16th Rd","Maharashtra","IN","Asia/Calcutta","₹₹","हवाईयन शक","Woodsy joint with DJs, a boat-shaped bar & bamboo accents offering cocktails & global fare.","Rustic bar with global bites & DJ music"," ",," "," ",,,"Pub","Restaurant","Yes","941","3.9","Rustic bar with global bites & DJ music","open"," ",,,,,,,,"Lat 19.0645527","Lng 72.8307288","19.0645527,72.8307288","7JFJ3R7J+R7H","ChIJbW2weQ7J5zsRvdhqh1mvWWY"," ","https://www.google.com/maps/place/?q=place_id:ChIJbW2weQ7J5zsRvdhqh1mvWWY","7375118663854774461","https://www.google.com/search?kgmid=/g/1tddqnmz","/g/1tddqnmz"," ","https://lh5.googleusercontent.com/p/AF1QipOXK1Nk7y-GdMJ-8MWGbvcwjhqgXtEaaT7YY_0"," ","https://search.google.com/local/reviews?placeid=ChIJbW2weQ7J5zsRvdhqh1mvWWY&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcI8AYoFw","Wheelchair-accessible toilet | Wheelchair-accessible entrance | Wheelchair-accessible seating","Restroom","No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Beer | Food | Food at bar | Happy-hour drinks","Groups | Tourists","Accepts reservations","Identifies as women-owned",
"1543","club in mumbai","The Drawing Room and The St. Regis Bar","Level 9  The St. Regis  462  Senapati Bapat Marg  Lower Parel  Mumbai  Maharashtra 400013","Level 9","Mumbai","400013","The St. Regis","Maharashtra","IN","Asia/Calcutta"," ","द द्रविंग रूम और द St. रेगिस बार","Upscale hotel's lavishly decorated contemporary bar with an afternoon tea service and live piano.","Chic hotel bar serving afternoon teas","02261628000","022 6162 8000","+912261628000 | +912261628070 | +912261628422 | +912261628440",,"https://www.marriott.com/hotels/hotel-information/restaurant/bomxr-the-st-regis-mumbai/","marriott.com","Bar","Lounge","Yes","170","4.4","Chic hotel bar serving afternoon teas","open","Wednesday, 9 am-11 pm; Thursday, 9 am-11 pm; Friday, 9 am-11 pm; Saturday, 9 am-11 pm; Sunday, 9 am-11 pm; Monday, 9 am-11 pm; Tuesday, 9 am-11 pm; ","9 am-11 pm","9 am-11 pm","9 am-11 pm","9 am-11 pm","9 am-11 pm","9 am-11 pm","9 am-11 pm","Lat 18.9940532","Lng 72.8241298","18.9940532,72.8241298","7JCJXRVF+JMC","ChIJEQMpdIzO5zsRcwTSQQLm76M","http://bit.ly/StRegisMumbaiWhatsappMoW","https://www.google.com/maps/place/?q=place_id:ChIJEQMpdIzO5zsRcwTSQQLm76M","11812913244984706163","https://www.google.com/search?kgmid=/g/1q5bv8r4l","/g/1q5bv8r4l"," ","https://lh5.googleusercontent.com/p/AF1QipPbfqFD2iUF4uMBandI3Hops598nCdJJkr9N2fj","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.marriott.com/hotels/hotel-information/restaurant/bomxr-the-st-regis-mumbai/&size=48","https://search.google.com/local/reviews?placeid=ChIJEQMpdIzO5zsRcwTSQQLm76M&q=club+in+mumbai&authuser=0&hl=en&gl=IN","http://www.facebook.com/stregismumbai","https://www.linkedin.com/in/davidsmarriott/","http://www.twitter.com/stregismumbai","http://www.instagram.com/stregismumbai","https://www.youtube.com/marriott","Dine around the world at The St. Regis Mumbai. Our Lower Parel hotel in Mumbai features restaurants serving Japanese, Indian, Asian, and international cuisine, as well as popular bars.",,"0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcIlQcoGA","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","Restroom | Wi-Fi | Wi-Fi","Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Spirits | Wine | Dishes","Groups | LGBTQ+ friendly | Tourists","Accepts reservations",,
"1544","club in mumbai","Blanco Bar by the pool","3rd floor  C'est  La Vie building  Hill Rd  Bandra West  Mumbai  Maharashtra 400050","3rd floor  C'est","Mumbai","400050","La Vie building","Maharashtra","IN","Asia/Calcutta"," ","ब्लैंको बार बाय थे पूल"," "," "," ",," "," ",,,"Restaurant","Bar","Yes","169","4.5","Brunch","open","Wednesday, 4 pm-1:30 am; Thursday, 4 pm-1:30 am; Friday, 4 pm-1:30 am; Saturday, 4 pm-1:30 am; Sunday, 4 pm-1:30 am; Monday, Closed; Tuesday, 4 pm-1:30 am; ","4 pm-1:30 am","4 pm-1:30 am","Closed","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","4 pm-1:30 am","Lat 19.054983099999998","Lng 72.8282407","19.054983099999998,72.8282407","7JFJ3R3H+X7X","ChIJnVDUwk3J5zsRF_rcGDTFVrY","https://www.swiggy.com/restaurants/blanco-bar-by-the-pool-bandra-west-andheri-west-mumbai-833578/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJnVDUwk3J5zsRF_rcGDTFVrY","13138905790446107159","https://www.google.com/search?kgmid=/g/11kj1g8snp","/g/11kj1g8snp","https://www.google.com/maps/reserve/v/dine/c/RIhpz8bT8JQ?source=pa&opi=79508299&hl=en-IN&gei=8tSAaO6pEd-6seMPuM-G8A4","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICRjvTKiwE"," ","https://search.google.com/local/reviews?placeid=ChIJnVDUwk3J5zsRF_rcGDTFVrY&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwju6reK_dKOAxVfXWwGHbinAe4Q8BcI3AcoGQ",,"Bar on site | Restroom","Outdoor seating | Takeaway | Dine-in","Credit cards | Debit cards | Google Pay | NFC mobile payments","Alcohol | All you can eat | Beer | Cocktails | Coffee | Late-night food | Quick bite | Small plates | Spirits | Vegan options | Vegetarian options | Wine","Family friendly | Groups | LGBTQ+ friendly | University students","Accepts reservations",,
"1545","club in mumbai","British Brewing Company - BBC","Mathuradas Mill Compound  Plot no - 126  Lower Parel  Mumbai  Maharashtra 400018","Mathuradas Mill Compound","Mumbai","400018","Plot no - 126","Maharashtra","IN","Asia/Calcutta"," ","ब्रिटिश ब्रेविंग कंपनी - BBC"," "," ","09326188291","093261 88291","+919326188291 | +917795024024 | +917795068068",,"https://britishbrewingcompany.com/","britishbrewingcompany.com","Bar","British restaurant","Yes","466","4"," ","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.0007454","Lng 72.8295998","19.0007454,72.8295998","7JFJ2R2H+7RX","ChIJ-5lRsXXP5zsRM0gNObbXVfs","https://www.swiggy.com/restaurants/british-brewing-company-ward-g-s-lower-parel-worli-mumbai-637529/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJ-5lRsXXP5zsRM0gNObbXVfs","18110618654181509171","https://www.google.com/search?kgmid=/g/11tdgkm5bd","/g/11tdgkm5bd","https://www.google.com/maps/reserve/v/dine/c/XxRWgSv9xvA?source=pa&opi=79508299&hl=en-IN&gei=CNWAaKD0DM3iseMPi6-E8A8","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDxtfGvVg","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://britishbrewingcompany.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ-5lRsXXP5zsRM0gNObbXVfs&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcICygG","Wheelchair-accessible toilet","Restroom","Outdoor seating | No-contact delivery | Delivery | On-site services | Takeaway | Dine-in","Cash only | Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Private dining room | Spirits | Wine | Cuisine | Dishes","Groups | LGBTQ+ friendly | Tourists","Accepts reservations",,
"1546","club in mumbai","EPITOME - Global Dining & Bar","Mathuradas Mill Compound  Plot 242  NM Joshi Marg  Lower Parel West  Lower Parel  Mumbai  Maharashtra 400013","Mathuradas Mill Compound","Mumbai","400013","Plot 242  NM Joshi Marg","Maharashtra","IN","Asia/Calcutta","₹2,000+","एपिटम - ग्लोबल डायनिंग & बार"," "," ","07900092566","079000 92566",,,"http://www.epitomeglobaldining.com/","epitomeglobaldining.com","Lounge","Bar","Yes","1153","4.2"," ","open","Wednesday, 12:30 pm-1:30 am; Thursday, 12:30 pm-1:30 am; Friday, 12:30 pm-1:30 am; Saturday, 12:30 pm-1:30 am; Sunday, 12:30 pm-1:30 am; Monday, 12:30 pm-1:30 am; Tuesday, 12:30 pm-1:30 am; ","12:30 pm-1:30 am","12:30 pm-1:30 am","12:30 pm-1:30 am","12:30 pm-1:30 am","12:30 pm-1:30 am","12:30 pm-1:30 am","12:30 pm-1:30 am","Lat 19.0007454","Lng 72.8295998","19.0007454,72.8295998","7JFJ2R2H+7RX","ChIJdRSm7bzP5zsRHHhuxZ_65zU","https://www.swiggy.com/restaurants/epitome-lower-parel-koramangala-mumbai-984270/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJdRSm7bzP5zsRHHhuxZ_65zU","3884348767749437468","https://www.google.com/search?kgmid=/g/11fsljzfbz","/g/11fsljzfbz","https://www.google.com/maps/reserve/v/dine/c/taEDNNECYuA?source=pa&opi=79508299&hl=en-IN&gei=CNWAaKD0DM3iseMPi6-E8A8","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICeyv_DxgE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.epitomeglobaldining.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJdRSm7bzP5zsRHHhuxZ_65zU&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/epitome.mumbai/"," ","https://twitter.com","https://www.instagram.com/epitome.mumbai/?hl=en",,"Epitome, which means perfection to the core like its name suggests is a chain of fine dining lounges across India and Dubai. At Epitome, we have a state of the art decor that features Art Deco elements and Romanesque statues with just the perfect lighting. ",,"0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIaSgH","Wheelchair-accessible toilet","Restroom","Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Spirits | Vegetarian options only | Wine | Cuisine","Groups | Tourists","Reservations required | Accepts reservations",,
"1547","club in mumbai","Club Mahindra","F Wing  Dr Annie Besant Rd  Shiv Sagar Estate  Worli  Mumbai  Maharashtra 400018","F Wing  Dr Annie Besant Rd","Mumbai","400018","Mumbai  Maharashtra 400018","Maharashtra","IN","Asia/Calcutta"," ","क्लब महिंद्रा"," "," ","18002092345","1800 209 2345",,,"https://www.clubmahindra.com/","clubmahindra.com","Club"," ","No","12","2"," ","open"," ",,,,,,,,"Lat 18.991040299999998","Lng 72.8144511","18.991040299999998,72.8144511","7JCJXRR7+CQ8","ChIJi_M8R4bO5zsRdiFbLvwn8cM"," ","https://www.google.com/maps/place/?q=place_id:ChIJi_M8R4bO5zsRdiFbLvwn8cM","14119110270846181750","https://www.google.com/search?kgmid=/g/11g6nvtld9","/g/11g6nvtld9"," ","https://lh5.googleusercontent.com/p/4JqdGRXC4jH-dzr8tZf59Q","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.clubmahindra.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJi_M8R4bO5zsRdiFbLvwn8cM&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/clubmahindra"," ","https://twitter.com/clubmahindra","https://instagram.com/clubmahindra","https://www.youtube.com/ClubMahindraHolidays","Invest in a lifetime of wonderful holiday memories and get access to 140+ resorts across India and the world with Club Mahindra. Join The Club Now!","Club Mahindra, Club Mahindra Resorts, Club Mahindra Holidays, Club Mahindra Membership","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIyQEoCA","Wheelchair-accessible car park | Wheelchair-accessible entrance",,,,,,,,
"1548","club in mumbai","Rekha Friendship Club","4RCJ+HP7  Shakti Nagar  Old D N Nagar  Munshi Nagar  Andheri West  Mumbai  Maharashtra 400047","4RCJ+HP7","Mumbai","400047","Mumbai  Maharashtra 400047","Maharashtra","IN","Asia/Calcutta"," ","रेखा फ्रेंडशिप क्लब"," "," "," ",," "," ",,,"Disco club"," ","No","32","3.8"," ","open"," ",,,,,,,,"Lat 19.121403","Lng 72.831801","19.121403,72.831801","7JFJ4RCJ+HP7","ChIJrcKgm97J5zsRmSgbxw-gFsQ"," ","https://www.google.com/maps/place/?q=place_id:ChIJrcKgm97J5zsRmSgbxw-gFsQ","14129656870546909337","https://www.google.com/search?kgmid=/g/11f3n6mn2_","/g/11f3n6mn2_"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDE386aAg"," ","https://search.google.com/local/reviews?placeid=ChIJrcKgm97J5zsRmSgbxw-gFsQ&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcI5wEoCQ",,,,,,,,,
"1549","club in mumbai","Sky Bar & Lounge","5th Floor  Palm Beach Galleria Mall  Palm Beach Rd  Phase 2  Sector 19D  Vashi  Navi Mumbai  Maharashtra 400703","5th Floor","Navi Mumbai","400703","Palm Beach Galleria Mall","Maharashtra","IN","Asia/Calcutta","₹2,000+","सेवेंथ स्काई की कैफे पाम अटलांटिस","Laid-back shisha bar with neon lighting & a trendy ambiance, serving light bites & mocktails.","Relaxed spot for light bites & shisha","08989529292","089895 29292"," "," ",,,"Restaurant","Continental restaurant","Yes","674","4.1","Relaxed spot for light bites & shisha","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.084551299999998","Lng 73.007711","19.084551299999998,73.007711","7JFM32M5+R3G","ChIJ66YtfTrB5zsRS1rTYgIq7mk","https://www.swiggy.com/restaurants/sky-bar-and-lounge-vashi-koramangala-mumbai-1102995/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJ66YtfTrB5zsRS1rTYgIq7mk","7633084608175888971","https://www.google.com/search?kgmid=/g/11hbkws145","/g/11hbkws145","https://www.google.com/maps/reserve/v/dine/c/ywU4V0ie_sA?source=pa&opi=79508299&hl=en-IN&gei=CNWAaKD0DM3iseMPi6-E8A8","https://lh5.googleusercontent.com/p/AF1QipP8617YBincLsYEUXaGyMaVjLo860CLNMmXdlOU"," ","https://search.google.com/local/reviews?placeid=ChIJ66YtfTrB5zsRS1rTYgIq7mk&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwigmPKU_dKOAxVNcWwGHYsXAf4Q8BcIgAIoCg",,"Bar on site | Restroom | Wi-Fi | Wi-Fi","Outdoor seating | No-contact delivery | Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Coffee | Happy-hour drinks | Late-night food | Quick bite | Small plates | Spirits | Wine | Cuisine","Family friendly | Groups | LGBTQ+ friendly | Tourists | University students","Accepts reservations",,
