"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Sub_Title","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Image_URL","Favicon","Review_URL","Facebook_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Service_options","Payments","Offerings","Planning","Amenities","Accessibility","Crowd","Recycling","From_the_business"
"1325","clothing in gujarat","Motabhai Clothing   Ahmedabad","Shop No : 22  shopping center  opp. Shashtrinagar ground  ISRO Colony  Shastrinagar  Naranpura  Ahmedabad  Gujarat 380013","Shop No : 22","Ahmedabad","380013","shopping center","Gujarat","IN","Asia/Calcutta"," ","07874782810","078747 82810"," "," ",,,"Men's clothing store"," ","Yes","166","4.6","open","Wednesday, 11 am-9 pm; Thursday, 11 am-9 pm; Friday, 11 am-9 pm; Saturday, 11 am-9 pm; Sunday, 11 am-9 pm; Monday, 11 am-9 pm; Tuesday, 11 am-9 pm; ","11 am-9 pm","11 am-9 pm","11 am-9 pm","11 am-9 pm","11 am-9 pm","11 am-9 pm","11 am-9 pm","Lat 23.0657253","Lng 72.5535503","23.0657253,72.5535503","7JMJ3H83+7CV","ChIJTeZ-KryDXjkRHweHxxva250","https://www.google.com/maps/place/?q=place_id:ChIJTeZ-KryDXjkRHweHxxva250","11374925096700806943","https://www.google.com/search?kgmid=/g/11ssl9lyvs","/g/11ssl9lyvs","https://lh5.googleusercontent.com/p/AF1QipNW7MtT4ITg4CdQrTURcYUzdbOTuNdPJX6hw2gX"," ","https://search.google.com/local/reviews?placeid=ChIJTeZ-KryDXjkRHweHxxva250&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcICygG","Delivery | In-store pick-up | In-store shopping","Cash only | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Men's clothing","Quick visit",,,,,
"1326","clothing in gujarat","Brand Clothing Vadodara","FF-04 Dolphin Complex  above mahaveer ice-cream  nr. BOB bank  towards  Manjalpur  Gujarat 390011","FF-04 Dolphin Complex","Vadodara","390011","above mahaveer ice-cream","Gujarat","IN","Asia/Calcutta","બ્રાન્ડ ક્લોથિંગ વડોદરા","09033788701","090337 88701",,,"http://www.facebook.com/BrandClothingVadodara","facebook.com","Men's clothing store","Clothes market","Yes","390","4.8","open","Wednesday, 10 am-10 pm; Thursday, 10 am-10 pm; Friday, 10 am-10 pm; Saturday, 10 am-10 pm; Sunday, 10 am-10 pm; Monday, 10 am-10 pm; Tuesday, 10 am-10 pm; ","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","Lat 22.2783093","Lng 73.1951653","22.2783093,73.1951653","7JJM75HW+83F","ChIJK3AGO3PFXzkRwmjVMdDSUMc","https://www.google.com/maps/place/?q=place_id:ChIJK3AGO3PFXzkRwmjVMdDSUMc","14362211003315611842","https://www.google.com/search?kgmid=/g/11fjn82rxl","/g/11fjn82rxl","https://lh5.googleusercontent.com/p/AF1QipNwMEzahNpSfadPecNGe4L-9pUWPzDVEbyYkplF","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.facebook.com/BrandClothingVadodara&size=48","https://search.google.com/local/reviews?placeid=ChIJK3AGO3PFXzkRwmjVMdDSUMc&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,"Brand Clothing, Vadodara. 5,628 पसंद · 8 इस बारे में बात कर रहे हैं · 633 यहाँ थे. We provide Premium Men's wear collection and shipping all over India....",,"0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcINCgH","Delivery | In-store pick-up | In-store shopping | On-site services","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Men's clothing","Quick visit","Restroom | Wi-Fi",,,,
"1327","clothing in gujarat","The Clothing Unlimited (CU)","G-8  Kapil Towers  Old Padra Rd  opp. Avishkar Complex  JP Nagar  Sukrutinagar  Haripura  Vadodara  Gujarat 390007","G-8","Vadodara","390007","Kapil Towers","Gujarat","IN","Asia/Calcutta","ધ ક્લોથીંગ અનલિમિટેડ","06352752952","063527 52952",,,"https://www.smartbiz.in/Menstrendy","smartbiz.in","Men's clothing store","Clothing store","Yes","81","4.8","open","Wednesday, 11 am-8:30 pm; Thursday, 11 am-8:30 pm; Friday, 11 am-8:30 pm; Saturday, 11 am-8:30 pm; Sunday, 11 am-8:30 pm; Monday, 11 am-8:30 pm; Tuesday, 11 am-8:30 pm; ","11 am-8:30 pm","11 am-8:30 pm","11 am-8:30 pm","11 am-8:30 pm","11 am-8:30 pm","11 am-8:30 pm","11 am-8:30 pm","Lat 22.2980841","Lng 73.16465079999999","22.2980841,73.16465079999999","7JJM75X7+6VJ","ChIJb2iOTKfIXzkRxeAMG54VoVY","https://www.google.com/maps/place/?q=place_id:ChIJb2iOTKfIXzkRxeAMG54VoVY","6242294327315062981","https://www.google.com/search?kgmid=/g/124ssc4js","/g/124ssc4js","https://lh5.googleusercontent.com/p/AF1QipM-uh1gSNA88LM3CC_wKY6b5j6HYxoHQMFfOzyj","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.smartbiz.in/Menstrendy&size=48","https://search.google.com/local/reviews?placeid=ChIJb2iOTKfIXzkRxeAMG54VoVY&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIXigI",,"Credit cards | Debit cards | NFC mobile payments | Credit cards","Men's clothing","Quick visit",,,,,
"1328","clothing in gujarat","KALKI Ahmedabad","Colonnade Ground Floor  Opp ISCON brts stand ISCON  Ambli Road  Sarkhej - Gandhinagar Hwy  Ahmedabad  Gujarat 380058","Colonnade Ground Floor  Opp ISCON brts stand ISCON  Ambli Road","Ahmedabad","380058","Ahmedabad  Gujarat 380058","Gujarat","IN","Asia/Calcutta"," ","07949121317","079 4912 1317","+912248900416 | +9114085209415","info@kalkifashion.com","https://in.kalkifashion.com/pages/our-stores/kalki-fashion-designer-clothing-store-ahmedabad?utm_source=google_gmb&utm_medium=organic","in.kalkifashion.com","Clothing store","Bridal shop","Yes","1901","4.7","open","Wednesday, 10:30 am-9 pm; Thursday, 10:30 am-9 pm; Friday, 10:30 am-9 pm; Saturday, 10:30 am-9 pm; Sunday, 10:30 am-9 pm; Monday, 10:30 am-9 pm; Tuesday, 10:30 am-9 pm; ","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","Lat 23.0277668","Lng 72.50471499999999","23.0277668,72.50471499999999","7JMJ2GH3+4V4","ChIJyxJ2uAmbXjkRTmwJpy9SUdk","https://www.google.com/maps/place/?q=place_id:ChIJyxJ2uAmbXjkRTmwJpy9SUdk","15659387743963278414","https://www.google.com/search?kgmid=/g/11svk22w1c","/g/11svk22w1c","https://lh5.googleusercontent.com/p/AF1QipMeJkC-GPDX6JSxIYujYKk_J1J7apeu9lC4-Kgi","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://in.kalkifashion.com/pages/our-stores/kalki-fashion-designer-clothing-store-ahmedabad?utm_source=google_gmb&utm_medium=organic&size=48","https://search.google.com/local/reviews?placeid=ChIJyxJ2uAmbXjkRTmwJpy9SUdk&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN","https://www.facebook.com/kalkifashion","https://twitter.com/kalkifashion","https://www.instagram.com/kalkifashion","https://www.youtube.com/kalkifashion","Discover bridal lehengas, sarees, Anarkalis, and more at KALKI Fashion Hyderabad. Visit our store for exclusive designer wear, personalized styling, & a luxurious shopping experience at KALKI Fashion India!",,"0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIiAEoCQ","Delivery | In-store pick-up | In-store shopping | On-site services","Cash only | Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Men's clothing | Women's clothing","Appointment required | Quick visit","Gender-neutral toilets | Restroom | Wi-Fi | Wi-Fi","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","LGBTQ+ friendly",,
"1329","clothing in gujarat","Gunj Fashion - Wholesaler Of Women Ethnic Wear","205  Meghratna Complex  near Kailash Sweet  Kharwawad  Nanpura  Surat  Gujarat 395001","205","Surat","395001","Meghratna Complex","Gujarat","IN","Asia/Calcutta","ગુંજ ફેશન","09586894248","095868 94248",,,"https://www.gunjfashion.com/","gunjfashion.com","Clothing wholesaler","Boutique","Yes","165","4.8","open","Wednesday, 10 am-7 pm; Thursday, 10 am-7 pm; Friday, 10 am-7 pm; Saturday, 10 am-7 pm; Sunday, Closed; Monday, 10 am-7 pm; Tuesday, 10 am-7 pm; ","10 am-7 pm","Closed","10 am-7 pm","10 am-7 pm","10 am-7 pm","10 am-7 pm","10 am-7 pm","Lat 21.188921699999998","Lng 72.813374","21.188921699999998,72.813374","7JHJ5RQ7+H89","ChIJUz3feLtO4DsRTOJVWjRtSLs","https://www.google.com/maps/place/?q=place_id:ChIJUz3feLtO4DsRTOJVWjRtSLs","13495156355036996172","https://www.google.com/search?kgmid=/g/11bc96prdx","/g/11bc96prdx","https://lh5.googleusercontent.com/p/AF1QipOwKXMc6850REF4WZ4JaPNBqodZc8EEpG46NNk8","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.gunjfashion.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJUz3feLtO4DsRTOJVWjRtSLs&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN","https://www.facebook.com/gunjfashion/","https://twitter.com/gunjfashion","https://www.instagram.com/gunjfashion/","https://www.youtube.com/@GunjFashion","Gunj Fashion is leading Manufacture and Wholesaler Of Women Ethnic Clothing. Get Classy Quality Products. Custom Tailoring. Easy Returns.",,"0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIsgEoCg","On-site services","Credit cards | Debit cards | Credit cards",,,"Restroom","Wheelchair-accessible seating | Wheelchair-accessible toilet","LGBTQ+ friendly",,
"1330","clothing in gujarat","Shubh Vivah || Wedding Dress/Mens Clothing Store/Sherwani/Ethnic Wear/Traditional Wear On Rent","Mohanlal Central Square  opp. baliyakaka Vad  Tower Market  Undi Sheri  Gamdi Vad  Mathiya Chora  Anand  Gujarat 388001","Mohanlal Central Square","Anand","388001","opp. baliyakaka Vad  Tower Market","Gujarat","IN","Asia/Calcutta"," ","09979496259","099794 96259"," "," ",,,"Men's clothing store"," ","Yes","38","5","open","Wednesday, 10 am-8 pm; Thursday, 10 am-8 pm; Friday, 10 am-8 pm; Saturday, 10 am-8 pm; Sunday, 10 am-8 pm; Monday, 10 am-8 pm; Tuesday, 10 am-8 pm; ","10 am-8 pm","10 am-8 pm","10 am-8 pm","10 am-8 pm","10 am-8 pm","10 am-8 pm","10 am-8 pm","Lat 22.553286399999998","Lng 72.9577455","22.553286399999998,72.9577455","7JJJHX35+839","ChIJ0QoHJMZPXjkRlprEiBmBNAA","https://www.google.com/maps/place/?q=place_id:ChIJ0QoHJMZPXjkRlprEiBmBNAA","14778645457705622","https://www.google.com/search?kgmid=/g/11y7k5cnpg","/g/11y7k5cnpg","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDn7vndOA"," ","https://search.google.com/local/reviews?placeid=ChIJ0QoHJMZPXjkRlprEiBmBNAA&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI3gEoCw",,"Credit cards | Debit cards | NFC mobile payments","Men's clothing","Quick visit",,,,,
"1331","clothing in gujarat","So Watt Fashion Hub - best clothing shop in Ahmedabad","G.1  Kush Complex  Police Station  Bs.Havmor  nr. Naranpura  Sundar Nagar  Naranpura  Ahmedabad  Gujarat 380013","G.1  Kush Complex","Ahmedabad","380013","Police Station","Gujarat","IN","Asia/Calcutta"," ","07383300826","073833 00826"," "," ",,,"Clothing store","Beach clothing store","Yes","112","5","open","Wednesday, 10:30 am-9 pm; Thursday, 10:30 am-9 pm; Friday, 10:30 am-9 pm; Saturday, 10:30 am-9 pm; Sunday, 10:30 am-9 pm; Monday, 10:30 am-9 pm; Tuesday, 10:30 am-9 pm; ","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","Lat 23.0525766","Lng 72.559885","23.0525766,72.559885","7JMJ3H35+2XJ","ChIJwWbozJeFXjkRFEVbNEZLbz8","https://www.google.com/maps/place/?q=place_id:ChIJwWbozJeFXjkRFEVbNEZLbz8","4570954911702533396","https://www.google.com/search?kgmid=/g/11j003npny","/g/11j003npny","https://lh5.googleusercontent.com/p/AF1QipOdKSQTgxMz_j7JwEF1QT1En7q7XJeoa34sP-X0"," ","https://search.google.com/local/reviews?placeid=ChIJwWbozJeFXjkRFEVbNEZLbz8&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIiAIoDA","Kerbside pickup | Delivery | In-store pick-up | In-store shopping | On-site services","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Men's clothing | Women's clothing","Quick visit","Wi-Fi | Wi-Fi","Wheelchair-accessible seating | Wheelchair-accessible toilet",,"Electronics",
"1332","clothing in gujarat","Gujarat Cloth Stores","Ahemeda Badi Bazar  554  Amdavadi Bazaar  Amdavadi Bazar  Junaraopura  Nadiad  Gujarat 387001","Ahemeda Badi Bazar","Nadiad","387001","554  Amdavadi Bazaar","Gujarat","IN","Asia/Calcutta","ગુજરાત ક્લોથ સ્ટોર્સ","09898682099","098986 82099"," "," ",,,"Clothing store"," ","No","11","4.3","open","Wednesday, 9:30 am-8:30 pm; Thursday, 9:30 am-8:30 pm; Friday, 9:30 am-8:30 pm; Saturday, 9:30 am-8:30 pm; Sunday, 10 am-7 pm; Monday, 9:30 am-8:30 pm; Tuesday, 9:30 am-8:30 pm; ","9:30 am-8:30 pm","10 am-7 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","Lat 22.6962755","Lng 72.86366629999999","22.6962755,72.86366629999999","7JJJMVW7+GF7","ChIJif6l4xFbXjkRz3jwO1iJPY8","https://www.google.com/maps/place/?q=place_id:ChIJif6l4xFbXjkRz3jwO1iJPY8","10321556933058787535","https://www.google.com/search?kgmid=/g/11fylvwwlk","/g/11fylvwwlk","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDu7v7-0AE"," ","https://search.google.com/local/reviews?placeid=ChIJif6l4xFbXjkRz3jwO1iJPY8&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIsQIoDQ",,,,"Quick visit",,,,,
"1333","clothing in gujarat","Fashion Cube Vadodara-Women's Clothing Designer Wear Dresses Kurties Chaniya Choli boutique indo Western Palazzo suits sarara","Shop no. 1-2  Fashion Cube  Signature Complex  BPC Rd  Near Urmi Char Rasta  Akota  Vadodara  Gujarat 390007","Shop no. 1-2  Fashion Cube","Vadodara","390007","Signature Complex","Gujarat","IN","Asia/Calcutta"," ","09426514575","094265 14575",,,"http://www.fashaiincube.in/","fashaiincube.in","Women's clothing store","Boutique","Yes","40","4.7","open","Wednesday, 10:30 am-9 pm; Thursday, 10:30 am-9 pm; Friday, 10:30 am-9 pm; Saturday, 10:30 am-9 pm; Sunday, 10:30 am-9 pm; Monday, 10:30 am-9 pm; Tuesday, 10:30 am-9 pm; ","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","10:30 am-9 pm","Lat 22.3022846","Lng 73.1727341","22.3022846,73.1727341","7JJM852F+W39","ChIJ3TkgsLrIXzkR3aGka7LRFss","https://www.google.com/maps/place/?q=place_id:ChIJ3TkgsLrIXzkR3aGka7LRFss","14634114603427340765","https://www.google.com/search?kgmid=/g/11b63d_0vk","/g/11b63d_0vk","https://lh5.googleusercontent.com/p/AF1QipPYN9M4tZ0V6vje4PB7qRY7EzhD1n-veQaSnPSK","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.fashaiincube.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJ3TkgsLrIXzkR3aGka7LRFss&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI2wIoDg","Delivery | On-site services","Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments","Women's clothing","Quick visit",,,,,
"1334","clothing in gujarat","GC CLOTHING","Shop no B-14 Valkeshvar flora  near Shree Narayana Higher Secondary School  opposite Vachnamrut Residency  Nava Naroda  Ahmedabad  Gujarat 382346","Shop no B-14 Valkeshvar flora","Ahmedabad","382346","near Shree Narayana Higher Secondary School","Gujarat","IN","Asia/Calcutta"," ","08320884933","083208 84933",,,"https://www.gcclothing.in/","gcclothing.in","Men's clothing store"," ","Yes","96","3.9","open","Wednesday, 10 am-10 pm; Thursday, 10 am-10 pm; Friday, 10 am-10 pm; Saturday, 10 am-10 pm; Sunday, 10 am-10 pm; Monday, 10 am-10 pm; Tuesday, 10 am-10 pm; ","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","10 am-10 pm","Lat 23.0608739","Lng 72.65219859999999","23.0608739,72.65219859999999","7JMJ3M62+8VW","ChIJN9p-4jmFXjkRWra3jGRfPKA","https://www.google.com/maps/place/?q=place_id:ChIJN9p-4jmFXjkRWra3jGRfPKA","11546208430133327450","https://www.google.com/search?kgmid=/g/11gtb0hhw6","/g/11gtb0hhw6","https://lh5.googleusercontent.com/p/AF1QipOY7CEAKC4Wz5A4NhPfPayJftkqyojKoevNZuIx","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.gcclothing.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJN9p-4jmFXjkRWra3jGRfPKA&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,,,"0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIhQMoDw","Delivery","Credit cards | Google Pay","Men's clothing","Quick visit",,,,,
"1335","clothing in gujarat","Fez Fashion - Best Men's Wear Showroom in Vansda   Best Readymade Garments Showroom in Vansda","Near KuknaSamaj Vadi  opposite Madina masjid  Khambhala  Vansda  Gujarat 396580","Near KuknaSamaj Vadi","Khambhala, Vansda","396580","Khambhala  Vansda  Gujarat 396580","Gujarat","IN","Asia/Calcutta"," ","08866383538","088663 83538",,,"https://instagram.com/fez_fashion_?igshid=OGQ5ZDc2ODk2ZA==","instagram.com","Men's clothing store"," ","Yes","87","4.9","open","Wednesday, 9 am-9 pm; Thursday, 9 am-9 pm; Friday, 9 am-9 pm; Saturday, 9 am-9 pm; Sunday, 9 am-9 pm; Monday, 9 am-9 pm; Tuesday, 9 am-9 pm; ","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","Lat 20.7554674","Lng 73.3673802","20.7554674,73.3673802","7JGMQ948+5XJ","ChIJDfZ6nJ6b4DsRzSRUNNBwjlE","https://www.google.com/maps/place/?q=place_id:ChIJDfZ6nJ6b4DsRzSRUNNBwjlE","5876758603298514125","https://www.google.com/search?kgmid=/g/11kpy3hy9p","/g/11kpy3hy9p","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgMDQvpTKxQE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://instagram.com/fez_fashion_?igshid=OGQ5ZDc2ODk2ZA==&size=48","https://search.google.com/local/reviews?placeid=ChIJDfZ6nJ6b4DsRzSRUNNBwjlE&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,"5,842 followers, 1,070 following, 142 posts – Fez Fashion (@fez_fashion_) on Instagram: ""Retailer (Menswear)Home delivery all over IndiaQuality productOwner @faizal_khareghatFOR LOCATION CLICK ON BELOW ADDRESS👇🏽👇🏽""",,"0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIrwMoEA","Delivery | In-store shopping","Cash only | Debit cards | Google Pay | NFC mobile payments","Men's clothing","Quick visit","Wi-Fi | Restroom","Wheelchair-accessible seating | Wheelchair-accessible toilet","LGBTQ+ friendly","Clothing",
"1336","clothing in gujarat","Gujarat Emporium","B-40/15  Madhu Vihar Rd  Madhu Vihar  I.P.Extension  Patparganj  Delhi  110092","B-40/15  Madhu Vihar Rd","Delhi","110092","Delhi  110092","Delhi","IN","Asia/Calcutta","गुजरात एम्पोरियम","09654070592","096540 70592"," "," ",,,"Women's clothing store"," ","Yes","10","4.7","open","Wednesday, 11 am-8 pm; Thursday, 11 am-8 pm; Friday, 11 am-8 pm; Saturday, 11 am-8 pm; Sunday, 11 am-8 pm; Monday, Closed; Tuesday, 11 am-8 pm; ","11 am-8 pm","11 am-8 pm","Closed","11 am-8 pm","11 am-8 pm","11 am-8 pm","11 am-8 pm","Lat 28.635185999999997","Lng 77.30482339999999","28.635185999999997,77.30482339999999","7JWVJ8P3+3WG","ChIJ6cbNkkv7DDkRlQ0ZBJKmF_0","https://www.google.com/maps/place/?q=place_id:ChIJ6cbNkkv7DDkRlQ0ZBJKmF_0","18237228362124299669","https://www.google.com/search?kgmid=/g/1tgkfnsz","/g/1tgkfnsz","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC-x425Iw"," ","https://search.google.com/local/reviews?placeid=ChIJ6cbNkkv7DDkRlQ0ZBJKmF_0&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcI2QMoEQ",,"Credit cards | Debit cards | NFC mobile payments","Women's clothing","Quick visit",,,,,
"1337","clothing in gujarat","Fashion City India | Wholesalers in Ahmedabad and Dropshipping suppliers in Ahmedabad","Jethabhai Park  F/7  Narayan Nagar Rd  Fatehpura  Paldi  Ahmedabad  Gujarat 380007","Jethabhai Park","Ahmedabad","380007","F/7  Narayan Nagar Rd","Gujarat","IN","Asia/Calcutta"," "," ",,,"fashioncityindia18@gmail.com","http://www.fashioncityindia.com/","fashioncityindia.com","Clothing store","Fabric wholesaler","Yes","34","4.9","open","Wednesday, 12-6 am | 9 am-12 am; Thursday, 12-6 am | 9 am-12 am; Friday, 12-6 am | 9 am-12 am; Saturday, 12-6 am | 9 am-12 am; Sunday, 12-6 am; Monday, 9 am-12 am; Tuesday, 12-6 am | 9 am-12 am; ","12-6 am | 9 am-12 am","12–6 am","9 am-12 am","12-6 am | 9 am-12 am","12-6 am | 9 am-12 am","12-6 am | 9 am-12 am","12-6 am | 9 am-12 am","Lat 23.0040411","Lng 72.56349689999999","23.0040411,72.56349689999999","7JMJ2H37+J99","ChIJgZ9ZjwaFXjkRk3zDE5dN1IA","https://www.google.com/maps/place/?q=place_id:ChIJgZ9ZjwaFXjkRk3zDE5dN1IA","9283130043184413843","https://www.google.com/search?kgmid=/g/11tngfb2_p","/g/11tngfb2_p","https://lh5.googleusercontent.com/p/AF1QipMr2zNx291wm0pRVr2bxUFoodAxq0ipxfq5mAsX","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.fashioncityindia.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJgZ9ZjwaFXjkRk3zDE5dN1IA&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,"Fashion City India is India's fastest growing ecommerce store with upto 5000 products like men's wear,women's wear,handbag,jewellery, customized items etc and fastest delievery makes us better user experience","customized itmes,men's wear,women's wear,ladies handbag,accessories","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIgQQoEg","Delivery | In-store shopping","Credit cards | NFC mobile payments",,"Quick visit",,,,,
"1338","clothing in gujarat","JPAC Retail Private Limited (INDIANCLOTHSTORE.COM)","316  Sangath Mall-1  Sabarmati-Gandhinagar Highway  opp. Government Engineering College  Motera  Ahmedabad  Gujarat 382424","316","Ahmedabad","382424","Sangath Mall-1","Gujarat","IN","Asia/Calcutta","ભારતીય કાપડ સ્ટોર","07600477478","076004 77478","+917600477478",,"https://www.indianclothstore.com/","indianclothstore.com","Clothing store"," ","Yes","148","4.6","open","Wednesday, 9 am-8 pm; Thursday, 9 am-8 pm; Friday, 9 am-8 pm; Saturday, 9 am-8 pm; Sunday, Closed; Monday, 9 am-8 pm; Tuesday, 9 am-8 pm; ","9 am-8 pm","Closed","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","Lat 23.104554399999998","Lng 72.5974585","23.104554399999998,72.5974585","7JMJ4H3W+RXG","ChIJnUfctMaDXjkRhywYeKpjkh8","https://www.google.com/maps/place/?q=place_id:ChIJnUfctMaDXjkRhywYeKpjkh8","2274990345585962119","https://www.google.com/search?kgmid=/g/1ptw3_rzb","/g/1ptw3_rzb","https://lh5.googleusercontent.com/p/AF1QipP15fIsOg0y0W8m2dDMOPsXlOvw4W-TXwqFq5wh","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.indianclothstore.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJnUfctMaDXjkRhywYeKpjkh8&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN","https://www.facebook.com/indianclothstore"," ","https://www.instagram.com/indianclothstore/",,"Explore the latest collection of Indian clothes at the Indian Cloth Store. This Indian clothing includes Indian dresses, salwar kameez, anarkali suits, & more.","indian clothing, indian dresses online, indian clothes","0ahUKEwj8xfuj-9KOAxW1UGwGHYQwGIAQ8BcIqAQoEw","Delivery","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards",,"Appointment required | Quick visit",,"Wheelchair-accessible car park | Wheelchair-accessible entrance",,,
